Dropping Center Code,Date of Material Collection (DD/MM/YY),Number of Bags loaded in vehicle ,Material weight (In KGs),Vehicle Category,How much vehicle is filled,Type,To which PU/Center material is being sent
2025/DEL/DC/5704,05/04/2022,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,06/04/2022,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,11/04/2022,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,12/04/2022,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,14/04/2022,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,20/04/2022,Imported Dispatches,1/24/1902,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,23/04/2022,Imported Dispatches,1750,Tata 407 (2500 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,29/04/2022,Imported Dispatches,1560,Tata 407 (2500 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,06/05/2022,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,10/05/2022,Imported Dispatches,6/3/1903,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,20/05/2022,Imported Dispatches,725,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,23/05/2022,Imported Dispatches,06/13/1903,Tata 407 (2500 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,02/06/2022,Imported Dispatches,1300,Tata 407 (2500 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,03/06/2022,Imported Dispatches,10/31/1903,Tata 407 (2500 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,03/06/2022,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,06/06/2022,Imported Dispatches,6/3/1903,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,09/06/2022,Imported Dispatches,04/29/1902,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5704,15/06/2022,Imported Dispatches,7/23/1903,Tata 407 (2500 KG),Full,Dropping Center,Goonj Delhi
2021/DEL/Drop/002,11/04/2022,Imported Dispatches,3/10/1902,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/DEL/Drop/002,26/04/2022,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/DEL/Drop/002,27/04/2022,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/DEL/Drop/002,07/05/2022,Imported Dispatches,4/29/1902,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/DEL/Drop/002,12/05/2022,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/DEL/Drop/002,20/05/2022,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/DEL/Drop/002,24/05/2022,Imported Dispatches,950,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/DEL/Drop/002,01/06/2022,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/DEL/Drop/002,02/06/2022,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,04/04/2022,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,04/05/2022,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,12/04/2022,Imported Dispatches,525,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,18/04/2022,Imported Dispatches,1025,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,28/04/2022,Imported Dispatches,440,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,06/05/2022,Imported Dispatches,525,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,14/05/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,17/05/2022,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,19/05/2022,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,27/05/2022,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,28/05/2022,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,31/05/2022,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,02/06/2022,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,13/06/2022,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,14/06/2022,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,15/06/2022,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,29/04/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,04/05/2023,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,10/05/2023,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,19/05/2023,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,15/05/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,25/05/2023,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,29/05/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,31/05/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,02/06/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,05/06/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,09/06/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,12/06/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,22/06/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,28/06/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,07/07/2023,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,10/07/2023,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,14/07/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,27/07/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,02/08/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,17/08/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,17/08/2023,Imported Dispatches,3000,14ft Truck (3500 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,25/08/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,04/09/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,06/09/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,13/09/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,18/09/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,21/09/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,26/09/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,28/09/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,03/10/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,09/10/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,16/10/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,18/10/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,26/10/2023,Imported Dispatches,625,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,28/10/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,30/10/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,06/11/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,07/11/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,21/11/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,28/11/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,06/12/2023,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,11/12/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,21/12/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,26/12/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,30/12/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,01/02/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,25/01/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,05/02/2024,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,08/02/2024,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,12/02/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,17/02/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,20/02/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,26/02/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,29/02/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,29/02/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,02/03/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,20/03/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,29/03/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,01/04/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,03/04/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,04/04/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,13/04/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,18/04/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,25/04/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,27/04/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,09/05/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,10/05/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,30/05/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,18/06/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,08/06/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,06/06/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,07/06/2024,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,31/07/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,20/07/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,17/07/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,04/07/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,02/08/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,20/08/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,05/08/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,10/5/2024,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,10/8/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,10/9/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,10/14/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,10/23/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,10/30/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,10/18/2024,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,11/20/2024,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,11/25/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,11/2/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,12/3/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,12/5/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,12/13/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,12/17/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,1/2/2025,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,1/9/2025,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,1/14/2025,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,1/20/2025,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,1/27/2025,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5713,1/30/2025,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/HRY/Drop/004,01/04/2022,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/HRY/Drop/004,05/04/2022,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/HRY/Drop/004,12/04/2022,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/HRY/Drop/004,26/04/2022,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/HRY/Drop/004,04/05/2022,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/HRY/Drop/004,05/05/2022,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/HRY/Drop/004,10/05/2022,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/HRY/Drop/004,17/05/2022,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2021/HRY/Drop/004,24/05/2022,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/KER/DC/5759,06/06/2023,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/KER/DC/5759,05/07/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/KER/DC/5759,07/08/2023,Imported Dispatches,1100,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/KER/DC/5759,22/09/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/KER/DC/5759,31/10/2023,Imported Dispatches,1100,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/KER/DC/5759,30/01/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/KER/DC/5759,10/3/2024,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/KER/DC/5759,10/16/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/KER/DC/5759,11/20/2024,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/KER/DC/5759,12/7/2024,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/KER/DC/5759,1/2/2025,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/KER/DC/5759,11/2/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/KER/DC/5759,1/28/2025,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/KER/DC/5759,2/12/2025,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kochi
2025/MHR/DC/5813,19/08/2021,Imported Dispatches,120,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5813,10/01/2022,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5813,22/02/2022,Imported Dispatches,200,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5813,11/04/2022,Imported Dispatches,280,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5813,28/10/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5813,25/01/2023,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5813,23/05/2023,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5813,27/06/2023,Imported Dispatches,50,Auto,Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5813,27/09/2023,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5813,29/09/2023,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5813,27/12/2023,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5813,26/04/2024,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5813,04/06/2024,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5813,17/07/2024,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,02/04/2021,Imported Dispatches,120,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,25/01/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,31/01/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,22/02/2022,Imported Dispatches,250,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,16/03/2022,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,19/04/2022,Imported Dispatches,1500,Tata 407 (2500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,23/05/2022,Imported Dispatches,1950,Tata 407 (2500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,07/07/2022,Imported Dispatches,2600,14ft Truck (3500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,27/08/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,10/10/2022,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,04/11/2022,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,21/11/2022,Imported Dispatches,2500,14ft Truck (3500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,08/12/2022,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,26/12/2022,Imported Dispatches,290,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,05/01/2023,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,30/01/2023,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,21/02/2023,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,21/02/2023,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,24/03/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,22/05/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,21/06/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,18/07/2023,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,16/08/2023,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,28/08/2023,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,08/12/2023,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,27/10/2023,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,03/01/2024,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,09/02/2024,Imported Dispatches,950,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,04/04/2024,Imported Dispatches,950,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,27/05/2024,Imported Dispatches,2200,14ft Truck (3500 KG),Full,Dropping Center,Goonj Mumbai
2025/MHR/DC/5808,13/06/2024,Imported Dispatches,2500,14ft Truck (3500 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/0008,06/01/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2021/MHR/Drop/0008,03/03/2022,Imported Dispatches,150,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
